epsilon,sample_index,cluster_id,final_bits,stable,residual_norm,max_real_eig,x_initial,y_initial,x_final,y_final
0.02,61,1,110,1,3.9252311e-16,-1.2179959,-0.93693241 1.4086616 -1.3228534,-1.1295243 0.30687706 0.40011705,1.2149482 1.2149482 -1.2049066,0.60747411 0.60747411 -0.60245331
0.02,62,3,100,1,3.9252311e-16,-1.2179959,1.120348 -0.83496874 0.64375037,0.6995703 1.3947277 1.4790469,1.2049066 -1.2149482 -1.2149482,0.60245331 -0.60747411 -0.60747411
0.02,63,5,101,1,3.9252311e-16,-1.2179959,1.0196976 -0.84096414 -0.23731326,-0.71651686 -0.36222601 -1.0305729,1.2149482 -1.2049066 1.2149482,0.60747411 -0.60245331 0.60747411
0.02,64,3,100,1,3.9252311e-16,-1.2179959,0.80490094 -1.3737498 1.1181894,-0.25926458 -0.16218472 1.3778075,1.2049066 -1.2149482 -1.2149482,0.60245331 -0.60747411 -0.60747411
0.02,65,5,101,1,3.9252311e-16,-1.2179959,0.80739002 -1.8106925 1.3199026,0.27620414 0.88601574 0.053271992,1.2149482 -1.2049066 1.2149482,0.60747411 -0.60245331 0.60747411
0.02,66,5,101,1,3.9252311e-16,-1.2179959,0.21261385 1.0841514 0.41389057,-1.0873001 0.85350332 -0.52277924,1.2149482 -1.2049066 1.2149482,0.60747411 -0.60245331 0.60747411
0.02,67,2,000,1,1.4768888e-16,-1.0720784,-1.1760947 0.25540843 -0.79446346,0.93391063 0.84121669 1.3855791,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
0.02,68,4,010,1,3.9252311e-16,-1.2179959,-1.6285643 0.88017228 -0.70320915,1.1676312 -1.3849084 -0.40195907,-1.2149482 1.2049066 -1.2149482,-0.60747411 0.60245331 -0.60747411
0.02,69,4,010,1,3.9252311e-16,-1.2179959,-0.38193404 0.83627385 -1.3255547,0.7625651 -1.2377343 0.12811858,-1.2149482 1.2049066 -1.2149482,-0.60747411 0.60245331 -0.60747411
0.02,70,7,111,1,2.3334765e-16,-1.0720784,1.4712133 0.3905248 0.61996295,0.7118467 -0.57748665 -0.25248796,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
0.02,71,6,011,1,3.9252311e-16,-1.2179959,0.31038621 -0.5315174 -0.74761456,1.4463649 -1.4943482 -0.66735336,-1.2049066 1.2149482 1.2149482,-0.60245331 0.60747411 0.60747411
0.02,72,0,001,1,3.9252311e-16,-1.2179959,-1.3831278 -0.32655484 1.5135284,0.39160897 1.3072847 -1.2254375,-1.2149482 -1.2149482 1.2049066,-0.60747411 -0.60747411 0.60245331
0.02,73,7,111,1,2.3284e-16,-1.0720784,1.9411548 1.3417809 1.5427406,-0.14403989 -1.193819 0.67256073,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
0.02,74,6,011,1,3.9252311e-16,-1.2179959,-1.6003379 1.9645704 -1.4100823,-0.061998985 -0.13672903 -1.0825576,-1.2049066 1.2149482 1.2149482,-0.60245331 0.60747411 0.60747411
0.02,75,2,000,1,1.9570181e-16,-1.0720784,-1.4021131 -0.2420759 -0.68237187,0.116343 0.22468237 0.6943838,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
0.02,76,4,010,1,3.9252311e-16,-1.2179959,0.46692442 -0.14514095 0.23746897,0.52648476 -0.72441346 0.70153231,-1.2149482 1.2049066 -1.2149482,-0.60747411 0.60245331 -0.60747411
0.02,77,7,111,1,6.0122857e-16,-1.0720784,0.70347105 0.60621184 -0.93221301,-0.58119374 0.50401521 -1.3350499,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
0.02,78,2,000,1,1.9585291e-16,-1.0720784,-0.677762 -0.46797786 -1.4937308,0.3953329 1.4576368 1.2698058,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
0.02,79,2,000,1,2.3334765e-16,-1.0720784,-1.7302903 0.13470973 -0.63807667,1.443943 0.43915386 0.90936726,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
0.02,80,4,010,1,3.9252311e-16,-1.2179959,-1.8829323 0.25497299 -1.065889,-0.33066081 -0.051321021 0.50033523,-1.2149482 1.2049066 -1.2149482,-0.60747411 0.60245331 -0.60747411
0.02,81,1,110,1,3.9252311e-16,-1.2179959,-0.43598669 1.3101799 -0.55560335,-0.75883141 -0.03512651 1.1499806,1.2149482 1.2149482 -1.2049066,0.60747411 0.60747411 -0.60245331
0.02,82,1,110,1,3.9252311e-16,-1.2179959,1.8866339 -1.5332112 -1.3450713,-1.272973 -1.0565286 1.1650404,1.2149482 1.2149482 -1.2049066,0.60747411 0.60747411 -0.60245331
0.02,83,7,111,1,5.6838214e-16,-1.0720784,0.86118516 1.1449789 1.054399,-0.51946394 -0.29656359 -0.45802052,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
0.02,84,3,100,1,3.9252311e-16,-1.2179959,0.087064281 -1.6754558 0.093533171,-0.17412344 0.22316494 1.2638505,1.2049066 -1.2149482 -1.2149482,0.60245331 -0.60747411 -0.60747411
0.02,85,4,010,1,3.9252311e-16,-1.2179959,1.7524849 -0.36167509 -1.6204188,1.4179873 -1.0097676 1.234391,-1.2149482 1.2049066 -1.2149482,-0.60747411 0.60245331 -0.60747411
0.02,86,2,000,1,2.3334765e-16,-1.0720784,-1.5270892 -0.20732647 -0.83229529,-0.70867011 0.042776445 0.073080214,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
0.02,87,1,110,1,3.9252311e-16,-1.2179959,1.1301524 0.12998044 1.8500502,0.51660236 0.1395425 1.0171173,1.2149482 1.2149482 -1.2049066,0.60747411 0.60747411 -0.60245331
0.02,88,0,001,1,3.9252311e-16,-1.2179959,1.8003306 -1.2083592 1.7157829,1.1890607 0.28620253 0.10724252,-1.2149482 -1.2149482 1.2049066,-0.60747411 -0.60747411 0.60245331
0.02,89,2,000,1,2.3334765e-16,-1.0720784,-0.14130647 0.91447082 0.3820175,0.20286579 1.1955769 1.185281,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
0.02,90,5,101,1,3.9252311e-16,-1.2179959,1.9860497 -0.32335726 0.84416585,-1.2404351 1.4790148 0.017350182,1.2149482 -1.2049066 1.2149482,0.60747411 -0.60245331 0.60747411
0.02,91,4,010,1,3.9252311e-16,-1.2179959,-0.57264368 0.7839854 -0.29104697,0.19107765 0.063629779 0.72092725,-1.2149482 1.2049066 -1.2149482,-0.60747411 0.60245331 -0.60747411
0.02,92,0,001,1,3.9252311e-16,-1.2179959,-0.20973017 -1.7938175 1.682372,1.1138949 -0.32528622 0.48690371,-1.2149482 -1.2149482 1.2049066,-0.60747411 -0.60747411 0.60245331
0.02,93,7,111,1,1.9625528e-16,-1.0720784,0.70485524 0.60030287 0.96367999,-1.123842 -0.67341815 0.35704535,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
0.02,94,1,110,1,3.9252311e-16,-1.2179959,1.3490222 0.8128506 -1.2828121,-0.77903807 0.48129502 1.0023933,1.2149482 1.2149482 -1.2049066,0.60747411 0.60747411 -0.60245331
0.02,95,1,110,1,3.9252311e-16,-1.2179959,0.23779975 -0.24598916 -1.3377928,-1.1964846 -0.57477455 0.63706445,1.2149482 1.2149482 -1.2049066,0.60747411 0.60747411 -0.60245331
0.02,96,0,001,1,3.9252311e-16,-1.2179959,-1.3233796 -0.27871914 1.8542391,0.95328042 1.1861163 0.26534396,-1.2149482 -1.2149482 1.2049066,-0.60747411 -0.60747411 0.60245331
0.02,97,0,001,1,3.9252311e-16,-1.2179959,1.0951155 0.019646342 -0.41261163,0.80232036 0.16989618 -0.521811,-1.2149482 -1.2149482 1.2049066,-0.60747411 -0.60747411 0.60245331
0.02,98,1,110,1,3.9252311e-16,-1.2179959,0.52046474 1.8510551 -1.7001952,-0.35530586 0.31188495 1.2369221,1.2149482 1.2149482 -1.2049066,0.60747411 0.60747411 -0.60245331
0.02,99,0,001,1,3.9252311e-16,-1.2179959,-0.40026529 -1.2249613 -1.3071685,-0.096537075 -0.4697475 -1.3483299,-1.2149482 -1.2149482 1.2049066,-0.60747411 -0.60747411 0.60245331
0.02,100,4,010,1,3.9252311e-16,-1.2179959,-0.99808258 1.8439302 -0.34407962,-0.24055025 -0.82335463 -0.33711378,-1.2149482 1.2049066 -1.2149482,-0.60747411 0.60245331 -0.60747411
0.02,101,0,001,1,3.9252311e-16,-1.2179959,0.23240568 -1.2579251 0.35597809,1.0264165 -0.16797139 -0.90116487,-1.2149482 -1.2149482 1.2049066,-0.60747411 -0.60747411 0.60245331
0.02,102,0,001,1,3.9252311e-16,-1.2179959,-0.62130676 1.8381613 0.39503525,0.9987018 1.139824 0.18013538,-1.2149482 -1.2149482 1.2049066,-0.60747411 -0.60747411 0.60245331
0.02,103,3,100,1,3.9252311e-16,-1.2179959,0.68252283 -0.3778833 -0.60611519,-0.068746405 -0.32575411 0.1777404,1.2049066 -1.2149482 -1.2149482,0.60245331 -0.60747411 -0.60747411
0.02,104,1,110,1,3.9252311e-16,-1.2179959,1.9490116 1.2004175 1.5887125,-0.71531717 -0.53017751 1.3925563,1.2149482 1.2149482 -1.2049066,0.60747411 0.60747411 -0.60245331
0.02,105,2,000,1,1.938794e-16,-1.0720784,-0.4590108 0.23831918 -1.8444007,1.181168 0.8437115 0.86130548,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
0.02,106,6,011,1,3.9252311e-16,-1.2179959,-1.5047368 -1.4250181 -0.34799024,1.1372117 -1.2851556 -1.2981038,-1.2049066 1.2149482 1.2149482,-0.60245331 0.60747411 0.60747411
0.02,107,7,111,1,2.3334765e-16,-1.0720784,1.0067641 1.1390441 0.046203135,-0.048395827 -0.98979425 -0.94597592,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
0.02,108,2,000,1,2.3305165e-16,-1.0720784,-1.4093858 -0.97356077 1.4447801,0.25838191 0.33905916 1.4610787,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
0.02,109,6,011,1,3.9252311e-16,-1.2179959,-0.70049525 -0.026278424 1.2677011,0.39107633 -0.6484543 -0.92977939,-1.2049066 1.2149482 1.2149482,-0.60245331 0.60747411 0.60747411
0.02,110,1,110,1,3.9252311e-16,-1.2179959,-0.5538241 -0.71867217 -1.5154299,-0.53996192 -0.76218982 0.99246069,1.2149482 1.2149482 -1.2049066,0.60747411 0.60747411 -0.60245331
0.02,111,6,011,1,3.9252311e-16,-1.2179959,-1.3454257 0.042637004 1.0591821,-0.59891443 -0.93901141 0.35451009,-1.2049066 1.2149482 1.2149482,-0.60245331 0.60747411 0.60747411
0.02,112,4,010,1,3.9252311e-16,-1.2179959,-0.37454206 -0.03843841 -1.6332725,1.4817018 -0.84898964 0.80448266,-1.2149482 1.2049066 -1.2149482,-0.60747411 0.60245331 -0.60747411
0.02,113,5,101,1,3.9252311e-16,-1.2179959,1.9453516 -0.7516163 1.9879786,-0.46864562 -0.065912753 -0.06584667,1.2149482 -1.2049066 1.2149482,0.60747411 -0.60245331 0.60747411
0.02,114,2,000,1,2.3284e-16,-1.0720784,-0.63293334 -0.90919948 -1.3133515,0.93492164 -0.6870016 -0.3071204,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
0.02,115,4,010,1,3.9252311e-16,-1.2179959,-0.44077761 0.61241372 -1.37254,1.008606 -1.0708077 0.4462991,-1.2149482 1.2049066 -1.2149482,-0.60747411 0.60245331 -0.60747411
0.02,116,0,001,1,3.9252311e-16,-1.2179959,1.5027956 -0.86012064 -0.87639202,0.91354461 0.51856791 -1.0227146,-1.2149482 -1.2149482 1.2049066,-0.60747411 -0.60747411 0.60245331
0.02,117,0,001,1,3.9252311e-16,-1.2179959,-1.2660039 1.7111911 1.4417606,0.10697873 0.86138923 -0.3054733,-1.2149482 -1.2149482 1.2049066,-0.60747411 -0.60747411 0.60245331
0.02,118,4,010,1,3.9252311e-16,-1.2179959,-1.9576423 -0.85860249 -1.0932845,0.89211242 -1.0339741 -0.29362221,-1.2149482 1.2049066 -1.2149482,-0.60747411 0.60245331 -0.60747411
0.02,119,3,100,1,3.9252311e-16,-1.2179959,1.9131569 -0.88870705 0.55646942,0.55463708 1.2497803 1.3873944,1.2049066 -1.2149482 -1.2149482,0.60245331 -0.60747411 -0.60747411
0.02,120,7,111,1,2.3305165e-16,-1.0720784,1.7365724 0.32256132 1.8727981,-1.2978964 -1.4116871 0.68515999,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
0.02,121,0,001,1,3.9252311e-16,-1.2179959,0.44955981 -0.42744081 0.7132921,1.0007289 1.4782718 0.53052196,-1.2149482 -1.2149482 1.2049066,-0.60747411 -0.60747411 0.60245331
0.02,122,1,110,1,3.9252311e-16,-1.2179959,0.85423962 0.61207741 -0.18546908,-0.12129812 -0.84314587 0.40105789,1.2149482 1.2149482 -1.2049066,0.60747411 0.60747411 -0.60245331
0.02,123,0,001,1,3.9252311e-16,-1.2179959,-0.58452553 -1.9299513 1.7235154,0.24888998 0.38650922 0.74532221,-1.2149482 -1.2149482 1.2049066,-0.60747411 -0.60747411 0.60245331
0.02,124,3,100,1,3.9252311e-16,-1.2179959,-0.91529909 -0.45323074 1.9691332,-0.749841 -0.36528022 1.2416056,1.2049066 -1.2149482 -1.2149482,0.60245331 -0.60747411 -0.60747411
0.02,125,7,111,1,2.9444153e-16,-1.0720784,-0.96429105 -1.4305408 -1.306785,-0.95201734 -0.83005713 -1.461229,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
0.02,126,6,011,1,3.9252311e-16,-1.2179959,-1.8454326 0.70294005 0.91029864,0.67703511 -0.0095818601 -0.057745686,-1.2049066 1.2149482 1.2149482,-0.60245331 0.60747411 0.60747411
0.02,127,4,010,1,3.9252311e-16,-1.2179959,1.2865707 0.59804572 1.0593145,1.1900796 0.19650787 1.3832027,-1.2149482 1.2049066 -1.2149482,-0.60747411 0.60245331 -0.60747411
0.02,128,6,011,1,3.9252311e-16,-1.2179959,0.23066661 1.3873646 0.53886441,1.3701584 0.35964138 -0.90401386,-1.2049066 1.2149482 1.2149482,-0.60245331 0.60747411 0.60747411
0.02,129,0,001,1,3.9252311e-16,-1.2179959,0.47354784 -1.0358131 1.3637505,1.492973 0.96609743 -0.029051186,-1.2149482 -1.2149482 1.2049066,-0.60747411 -0.60747411 0.60245331
0.02,130,6,011,1,3.9252311e-16,-1.2179959,-0.24906228 1.4477808 -1.5082093,0.58262314 -0.85028168 -1.1425042,-1.2049066 1.2149482 1.2149482,-0.60245331 0.60747411 0.60747411
0.02,131,3,100,1,3.9252311e-16,-1.2179959,1.5557614 -1.4932609 -0.74284106,-0.11019577 -0.76094109 0.99420149,1.2049066 -1.2149482 -1.2149482,0.60245331 -0.60747411 -0.60747411
0.02,132,5,101,1,3.9252311e-16,-1.2179959,1.9582711 -1.850462 1.5871763,-0.22395748 0.41708172 -0.096477786,1.2149482 -1.2049066 1.2149482,0.60747411 -0.60245331 0.60747411
0.02,133,3,100,1,3.9252311e-16,-1.2179959,-0.28752679 -0.24199189 1.0487366,-0.84285212 1.3867738 0.90295471,1.2049066 -1.2149482 -1.2149482,0.60245331 -0.60747411 -0.60747411
0.02,134,1,110,1,3.9252311e-16,-1.2179959,-1.3815792 -1.9336143 -0.67338698,-0.83335837 -1.1471394 0.73557293,1.2149482 1.2149482 -1.2049066,0.60747411 0.60747411 -0.60245331
0.02,135,2,000,1,2.3305165e-16,-1.0720784,-1.6483736 -0.69172097 -0.85031076,0.83355582 1.2904628 0.0015260183,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
0.02,136,5,101,1,3.9252311e-16,-1.2179959,-0.43760482 -0.70092369 0.075665422,-0.57453009 0.63487741 -1.3580583,1.2149482 -1.2049066 1.2149482,0.60747411 -0.60245331 0.60747411
0.02,137,7,111,1,2.3334765e-16,-1.0720784,1.5211643 1.2767974 -0.97997417,-1.4660837 0.69788893 -0.89525716,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
0.02,138,2,000,1,2.3334765e-16,-1.0720784,-0.24539961 -0.65371595 0.169516,1.2015627 -0.39765983 0.74832813,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
0.02,139,0,001,1,3.9252311e-16,-1.2179959,0.30918831 -1.5581399 0.82033133,0.92592393 -0.13303405 -0.2850438,-1.2149482 -1.2149482 1.2049066,-0.60747411 -0.60747411 0.60245331
0.02,140,2,000,1,1.9625528e-16,-1.0720784,1.0520126 0.77688601 -1.0000762,1.1443298 1.2006416 0.84539225,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
0.02,141,5,101,1,3.9252311e-16,-1.2179959,-0.95785962 1.7960547 0.95917245,-1.4106193 1.0424995 0.019872354,1.2149482 -1.2049066 1.2149482,0.60747411 -0.60245331 0.60747411
0.02,142,6,011,1,3.9252311e-16,-1.2179959,-1.9634519 -1.3485943 -1.0612883,0.48844333 -1.1402533 -0.81893335,-1.2049066 1.2149482 1.2149482,-0.60245331 0.60747411 0.60747411
0.02,143,2,000,1,2.3334765e-16,-1.0720784,-1.5967331 0.067299175 -1.2619417,-0.79370629 1.1699219 0.93526117,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
0.02,144,1,110,1,3.9252311e-16,-1.2179959,-1.0044378 1.7335042 -0.59940872,-1.0471977 0.52765742 0.32720236,1.2149482 1.2149482 -1.2049066,0.60747411 0.60747411 -0.60245331
0.02,145,4,010,1,3.9252311e-16,-1.2179959,0.095610831 1.8780149 -0.68578679,0.31287489 -0.85472778 0.62319448,-1.2149482 1.2049066 -1.2149482,-0.60747411 0.60245331 -0.60747411
0.02,146,1,110,1,3.9252311e-16,-1.2179959,0.70745081 -0.58016074 -1.993829,-0.47544321 -0.9650971 0.36941519,1.2149482 1.2149482 -1.2049066,0.60747411 0.60747411 -0.60245331
0.02,147,4,010,1,3.9252311e-16,-1.2179959,-0.99903304 -1.3279061 -0.26742633,0.16248968 -1.307724 1.3217155,-1.2149482 1.2049066 -1.2149482,-0.60747411 0.60245331 -0.60747411
0.02,148,0,001,1,3.9252311e-16,-1.2179959,-1.1815249 -0.4663887 -0.80033552,1.3773536 1.0921157 -0.99917261,-1.2149482 -1.2149482 1.2049066,-0.60747411 -0.60747411 0.60245331
0.02,149,0,001,1,3.9252311e-16,-1.2179959,1.5385159 0.3597001 -0.69399766,1.3778738 0.73560909 -0.88796237,-1.2149482 -1.2149482 1.2049066,-0.60747411 -0.60747411 0.60245331
0.02,150,7,111,1,2.3305165e-16,-1.0720784,1.9421431 0.57815309 0.64400362,-0.08799466 -0.31590323 -1.4784779,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
0.02,151,5,101,1,3.9252311e-16,-1.2179959,1.041905 0.41709528 0.88643312,-0.33288219 0.80012571 -1.0577071,1.2149482 -1.2049066 1.2149482,0.60747411 -0.60245331 0.60747411
0.02,152,1,110,1,3.9252311e-16,-1.2179959,1.9971543 1.1111689 -0.51388447,0.43492895 -1.0555994 0.30792627,1.2149482 1.2149482 -1.2049066,0.60747411 0.60747411 -0.60245331
0.02,153,7,111,1,2.3334765e-16,-1.0720784,1.6771885 1.023291 1.0298124,0.79899829 -1.0322279 -0.65422029,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
0.02,154,1,110,1,3.9252311e-16,-1.2179959,0.87909476 -1.5269726 -0.74753874,-1.3820897 -0.92090334 0.54711148,1.2149482 1.2149482 -1.2049066,0.60747411 0.60747411 -0.60245331
0.02,155,2,000,1,2.3284e-16,-1.0720784,1.3156665 1.9467584 1.5332086,0.77095212 1.0677932 1.1110237,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
0.02,156,4,010,1,3.9252311e-16,-1.2179959,0.56011264 0.040047139 0.75475854,0.68544542 -1.2888093 1.0258282,-1.2149482 1.2049066 -1.2149482,-0.60747411 0.60245331 -0.60747411
0.02,157,3,100,1,3.9252311e-16,-1.2179959,-0.063903574 0.20462299 -0.29304625,-1.0888187 1.101796 0.42741,1.2049066 -1.2149482 -1.2149482,0.60245331 -0.60747411 -0.60747411
0.02,158,5,101,1,3.9252311e-16,-1.2179959,-1.0135636 -0.57227708 -0.071478711,-0.90943346 0.28418084 -0.11905989,1.2149482 -1.2049066 1.2149482,0.60747411 -0.60245331 0.60747411
0.02,159,7,111,1,2.3305165e-16,-1.0720784,1.1021307 1.177916 0.91227966,-0.0442102 0.15976623 -0.61013064,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
0.02,160,0,001,1,3.9252311e-16,-1.2179959,-0.70852721 -1.6108913 1.5945119,-0.43495828 -0.29672351 -0.092032482,-1.2149482 -1.2149482 1.2049066,-0.60747411 -0.60747411 0.60245331
0.02,161,7,111,1,2.3075552e-16,-1.0720784,1.7401783 0.72240187 1.2877581,-0.95958752 -0.93498233 -1.1336963,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
0.02,162,3,100,1,3.9252311e-16,-1.2179959,1.9566718 0.57627353 -0.17585751,0.060457499 0.54524904 0.96357101,1.2049066 -1.2149482 -1.2149482,0.60245331 -0.60747411 -0.60747411
0.02,163,3,100,1,3.9252311e-16,-1.2179959,0.54751213 1.0658107 -1.9050813,-0.99787304 1.4172755 1.0958487,1.2049066 -1.2149482 -1.2149482,0.60245331 -0.60747411 -0.60747411
0.02,164,5,101,1,3.9252311e-16,-1.2179959,-0.27793494 -0.40965062 -1.3993745,-1.1579373 -0.17962599 -1.159876,1.2149482 -1.2049066 1.2149482,0.60747411 -0.60245331 0.60747411
0.02,165,6,011,1,3.9252311e-16,-1.2179959,1.2040305 0.39906527 -0.53113566,1.1460908 -0.88132973 -1.1252334,-1.2049066 1.2149482 1.2149482,-0.60245331 0.60747411 0.60747411
0.02,166,1,110,1,3.9252311e-16,-1.2179959,-1.22008 1.572031 -1.4183845,-1.269154 0.45231573 0.52189059,1.2149482 1.2149482 -1.2049066,0.60747411 0.60747411 -0.60245331
0.02,167,2,000,1,2.3334765e-16,-1.0720784,-0.94734276 -0.25992156 -0.32915636,0.94438729 0.46377993 1.2739729,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
0.02,168,5,101,1,3.9252311e-16,-1.2179959,1.9205517 -1.3371721 -0.51989132,0.34171493 1.2840749 -0.96735452,1.2149482 -1.2049066 1.2149482,0.60747411 -0.60245331 0.60747411
0.02,169,6,011,1,3.9252311e-16,-1.2179959,-1.2339148 -1.9927514 0.79227479,0.83300859 -1.4538999 -1.4511778,-1.2049066 1.2149482 1.2149482,-0.60245331 0.60747411 0.60747411
0.02,170,1,110,1,3.9252311e-16,-1.2179959,1.0024103 0.13899129 -0.94436534,0.22926318 -0.45773762 0.75257996,1.2149482 1.2149482 -1.2049066,0.60747411 0.60747411 -0.60245331
0.02,171,0,001,1,3.9252311e-16,-1.2179959,1.569781 -1.9945605 0.9529052,0.79482386 -0.68624347 0.58728777,-1.2149482 -1.2149482 1.2049066,-0.60747411 -0.60747411 0.60245331
0.02,172,2,000,1,2.3334765e-16,-1.0720784,-0.47357322 -0.81701375 0.31088678,0.77715701 1.2269125 1.1845966,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
0.02,173,0,001,1,3.9252311e-16,-1.2179959,-1.4714924 0.81292294 0.26297683,0.79045914 0.97669605 -1.173506,-1.2149482 -1.2149482 1.2049066,-0.60747411 -0.60747411 0.60245331
0.02,174,3,100,1,3.9252311e-16,-1.2179959,0.79289047 -1.1343439 -0.41634976,-1.2986696 1.3390851 0.26610441,1.2049066 -1.2149482 -1.2149482,0.60245331 -0.60747411 -0.60747411
0.02,175,1,110,1,3.9252311e-16,-1.2179959,0.62777917 -0.29339423 -0.66066125,-0.80899529 -0.76668326 -0.30011234,1.2149482 1.2149482 -1.2049066,0.60747411 0.60747411 -0.60245331
0.02,176,3,100,1,3.9252311e-16,-1.2179959,1.3211039 -1.4613813 1.7051637,-1.4296291 1.4652332 0.94090476,1.2049066 -1.2149482 -1.2149482,0.60245331 -0.60747411 -0.60747411
0.02,177,6,011,1,3.9252311e-16,-1.2179959,1.2333871 1.136991 0.94066896,1.2591362 -1.0648102 0.68836395,-1.2049066 1.2149482 1.2149482,-0.60245331 0.60747411 0.60747411
0.02,178,0,001,1,3.9252311e-16,-1.2179959,-1.7901458 -0.56800324 0.91209354,0.22004595 0.014317322 -1.3359891,-1.2149482 -1.2149482 1.2049066,-0.60747411 -0.60747411 0.60245331
0.02,179,2,000,1,2.3284e-16,-1.0720784,0.90312719 -1.1784945 0.039970719,1.4283131 -0.052610373 0.53309355,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
0.02,180,1,110,1,3.9252311e-16,-1.2179959,-0.49371294 0.55618723 -1.5622307,-1.1898093 -1.0667685 0.61784655,1.2149482 1.2149482 -1.2049066,0.60747411 0.60747411 -0.60245331
0.02,181,0,001,1,3.9252311e-16,-1.2179959,-1.2061927 -1.2191102 0.55051737,-0.50856506 0.3564919 -1.0174015,-1.2149482 -1.2149482 1.2049066,-0.60747411 -0.60747411 0.60245331
0.02,182,1,110,1,3.9252311e-16,-1.2179959,-1.5196306 0.043270478 -1.0196998,-0.99370271 -1.3728035 1.339289,1.2149482 1.2149482 -1.2049066,0.60747411 0.60747411 -0.60245331
0.02,183,4,010,1,3.9252311e-16,-1.2179959,0.29067832 0.70450757 1.6341886,1.3776689 0.52094599 1.4577511,-1.2149482 1.2049066 -1.2149482,-0.60747411 0.60245331 -0.60747411
0.02,184,3,100,1,3.9252311e-16,-1.2179959,0.01470626 -0.3767379 -1.3268171,-0.27000524 0.29218032 -0.48065172,1.2049066 -1.2149482 -1.2149482,0.60245331 -0.60747411 -0.60747411
0.02,185,5,101,1,3.9252311e-16,-1.2179959,1.778091 -1.5682883 1.6687749,0.20452805 -0.43451999 -0.81396469,1.2149482 -1.2049066 1.2149482,0.60747411 -0.60245331 0.60747411
0.02,186,0,001,1,3.9252311e-16,-1.2179959,-1.527487 -1.5489908 -1.8421756,-0.7314641 1.1117803 -1.1482206,-1.2149482 -1.2149482 1.2049066,-0.60747411 -0.60747411 0.60245331
0.02,187,4,010,1,3.9252311e-16,-1.2179959,-1.8917977 0.0016378919 -0.66293625,-0.40015159 -1.3815274 -0.17949267,-1.2149482 1.2049066 -1.2149482,-0.60747411 0.60245331 -0.60747411
0.02,188,0,001,1,3.9252311e-16,-1.2179959,-0.45481884 1.9542491 1.8399352,-0.28804695 1.2705959 0.24721821,-1.2149482 -1.2149482 1.2049066,-0.60747411 -0.60747411 0.60245331
0.02,189,6,011,1,3.9252311e-16,-1.2179959,-1.3263923 1.9023804 -0.41762928,-0.02133294 0.6138866 -0.80800863,-1.2049066 1.2149482 1.2149482,-0.60245331 0.60747411 0.60747411
0.02,190,3,100,1,3.9252311e-16,-1.2179959,-0.06738924 -1.036955 -1.0075037,-0.43930499 1.2416556 0.45922445,1.2049066 -1.2149482 -1.2149482,0.60245331 -0.60747411 -0.60747411
0.02,191,5,101,1,3.9252311e-16,-1.2179959,-0.43396122 -0.64002364 -0.35063737,-1.0604511 1.1323845 -0.38689673,1.2149482 -1.2049066 1.2149482,0.60747411 -0.60245331 0.60747411
