edge_id,i,j,conductance
907,16,36,2.18753977811e-10
908,16,37,4.7994620972e-11
909,16,38,1.25488746457e-11
910,16,39,0.1
911,16,40,0.1
912,16,41,4.60892198939e-11
913,16,42,3.59247313995e-11
914,16,43,2.97238959795e-10
915,16,44,2.15020651223e-10
916,16,45,1.55518381105e-11
917,16,46,1.23553740011e-10
918,16,47,0.1
919,16,48,0.1
920,16,49,4.96635108622e-10
921,16,50,1.67849324958e-12
922,16,51,0.0188019236484
923,16,52,0.137383844742
924,16,53,4.81497187621e-14
925,16,54,3.7507450891e-10
926,16,55,0.1
927,16,56,0.1
928,16,57,0.1
929,16,58,0.1
930,16,59,0.1
931,16,60,0.1
932,16,61,0.1
933,16,62,0.1
934,16,63,0.1
935,17,18,4.42556082625e-10
936,17,19,4.7344443789e-11
937,17,20,3.06051181866e-11
938,17,21,6.90340598396e-11
939,17,22,2.56598599914e-11
940,17,23,1.69896785178e-10
941,17,24,1.81115310317e-10
942,17,25,6.44489405944e-11
943,17,26,3.48165089931e-10
944,17,27,1.25542659976e-10
945,17,28,1.76376997657e-11
946,17,29,2.20092852317e-10
947,17,30,2.15282779459e-10
948,17,31,1.67381040102e-10
949,17,32,2.06781807589e-10
950,17,33,1.10191546459e-10
951,17,34,5.30017621385e-11
952,17,35,1.11853932346e-14
953,17,36,8.24035661257e-13
954,17,37,3.37352787731e-10
955,17,38,2.92395147084e-10
956,17,39,1.67320926365e-10
957,17,40,1.73893223943e-10
958,17,41,2.7184499066e-10
959,17,42,3.05557796447e-10
960,17,43,6.06498924211e-12
961,17,44,8.2232059534e-13
962,17,45,3.17453413184e-10
963,17,46,3.61807780011e-10
964,17,47,1.53813951637e-10
965,17,48,1.58810045499e-10
966,17,49,2.93744270174e-11
967,17,50,2.42619278547e-10
968,17,51,3.08022039587e-10
969,17,52,3.22993950302e-10
970,17,53,2.06988864863e-10
971,17,54,4.52567652997e-12
972,17,55,1.74469858532e-10
973,17,56,1.62768331771e-10
974,17,57,1.60312219357e-10
975,17,58,1.74972997544e-10
976,17,59,1.69462983372e-10
977,17,60,1.6594787106e-10
978,17,61,1.58275903263e-10
979,17,62,2.06835934397e-10
980,17,63,1.61000496371e-10
981,18,19,3.6249344327e-11
982,18,20,9.47182619902e-11
983,18,21,1.38298788963e-10
984,18,22,1.15674633967e-11
985,18,23,1.05780485606e-10
986,18,24,1.23212383192e-10
987,18,25,1.44424369312e-10
988,18,26,2.42758170729e-10
989,18,27,6.9646592621e-11
990,18,28,3.75520514018e-11
991,18,29,3.34801388606e-10
992,18,30,1.47215422453e-10
993,18,31,1.1516301696e-10
994,18,32,1.47116938457e-10
995,18,33,2.11232675368e-10
996,18,34,1.34319523017e-10
997,18,35,1.92356537414e-12
998,18,36,1.15073989312e-11
999,18,37,4.83851387593e-10
1000,18,38,5.0460839823e-10
1001,18,39,1.14034313109e-10
1002,18,40,1.28726506844e-10
1003,18,41,1.63329536323e-10
1004,18,42,1.52839853826e-10
1005,18,43,4.66255754639e-12
1006,18,44,1.18952614784e-11
1007,18,45,4.69298617068e-10
1008,18,46,2.2844277506e-10
1009,18,47,1.1840447646e-10
1010,18,48,1.01792173431e-10
1011,18,49,2.71722130629e-11
1012,18,50,1.06894945012e-10
1013,18,51,3.8925887606e-10
1014,18,52,4.16715831227e-10
1015,18,53,2.69568816599e-10
1016,18,54,3.46126142705e-11
1017,18,55,1.12094367984e-10
1018,18,56,1.15525563697e-10
1019,18,57,1.15731265195e-10
1020,18,58,1.19626978143e-10
1021,18,59,1.19787041614e-10
1022,18,60,1.08105427534e-10
1023,18,61,1.20826962429e-10
1024,18,62,1.33643708248e-10
1025,18,63,1.12405133213e-10
1026,19,20,2.46525904962e-10
1027,19,21,4.76730223909e-11
1028,19,22,4.42709706353e-12
1029,19,23,3.21559226481e-10
1030,19,24,3.02783327952e-10
1031,19,25,1.75995669615e-11
1032,19,26,7.09946744315e-12
1033,19,27,3.77537717076e-11
1034,19,28,4.70413709548e-11
1035,19,29,5.41018437603e-11
1036,19,30,1.06755202038e-10
1037,19,31,3.15111858093e-10
1038,19,32,3.44067220617e-10
1039,19,33,8.43829269175e-12
1040,19,34,5.2622789493e-12
1041,19,35,7.09037314686e-11
1042,19,36,1.15547087601e-10
1043,19,37,4.41495188212e-11
1044,19,38,4.4950035095e-11
1045,19,39,3.10045333539e-10
1046,19,40,3.25046707649e-10
1047,19,41,4.40311233743e-11
1048,19,42,3.7544886721e-11
1049,19,43,1.91567111101e-10
1050,19,44,1.18086423601e-10
1051,19,45,3.86108569555e-11
1052,19,46,3.72872022672e-11
1053,19,47,2.83312079981e-10
1054,19,48,2.77071240955e-10
1055,19,49,9.32081559594e-11
1056,19,50,1.02847214885e-11
1057,19,51,4.5607541391e-10
1058,19,52,4.1252131235e-10
1059,19,53,2.50253995882e-11
1060,19,54,3.82226196882e-11
1061,19,55,3.04392100931e-10
1062,19,56,3.27078387736e-10
1063,19,57,3.25631959647e-10
1064,19,58,3.06791353905e-10
1065,19,59,2.66178164444e-10
1066,19,60,3.60140437717e-10
1067,19,61,3.04221820997e-10
1068,19,62,3.10253326776e-10
1069,19,63,3.00735526333e-10
1070,20,21,6.73227050841e-11
1071,20,22,1.33734842488e-12
1072,20,23,1.69515546756e-10
1073,20,24,1.77456763363e-10
1074,20,25,1.16074739344e-10
1075,20,26,6.55531637808e-12
1076,20,27,1.94360760599e-11
1077,20,28,1.52107731293e-11
1078,20,29,6.54184149818e-11
1079,20,30,1.18609803913e-10
1080,20,31,1.68427753384e-10
1081,20,32,1.89316480715e-10
1082,20,33,5.64389117598e-11
1083,20,34,3.30886931865e-11
1084,20,35,6.04828480409e-11
1085,20,36,1.23462821388e-10
1086,20,37,1.01267923066e-10
1087,20,38,8.15275205658e-11
1088,20,39,2.09983000489e-10
1089,20,40,1.6355734442e-10
1090,20,41,1.56850916672e-11
1091,20,42,1.54347798004e-11
1092,20,43,6.20875460373e-11
1093,20,44,1.20089243774e-10
1094,20,45,1.01284727309e-10
1095,20,46,1.76417504013e-11
1096,20,47,1.64327128544e-10
1097,20,48,1.73430482536e-10
1098,20,49,3.82623526141e-11
1099,20,50,8.10168480446e-11
1100,20,51,6.79533127786e-10
1101,20,52,6.54813266631e-10
1102,20,53,2.13343856028e-10
1103,20,54,6.37801164001e-11
1104,20,55,1.67276473182e-10
1105,20,56,1.65065479517e-10
1106,20,57,1.65065167892e-10
1107,20,58,1.74691737169e-10
1108,20,59,1.6511109957e-10
1109,20,60,1.64740028439e-10
1110,20,61,1.659916026e-10
1111,20,62,1.86784995004e-10
1112,20,63,1.68447502326e-10
1113,21,22,4.58334142431e-10
1114,21,23,2.64419439102e-16
1115,21,24,1.15219332364e-15
1116,21,25,3.8892104507e-11
1117,21,26,4.09418094532e-11
1118,21,27,2.82165505911e-11
1119,21,28,1.29440183394e-10
1120,21,29,6.66795740785e-10
1121,21,30,6.59304008721e-11
1122,21,31,2.63920941085e-27
1123,21,32,4.73796678396e-16
1124,21,33,5.60390700927e-11
1125,21,34,7.49865906355e-11
1126,21,35,1.00221031134e-10
1127,21,36,5.8825476178e-11
1128,21,37,1.95637271249e-10
1129,21,38,2.15002256939e-10
1130,21,39,3.07094856048e-16
1131,21,40,8.91130781832e-16
1132,21,41,2.19094268717e-10
1133,21,42,1.87538231861e-10
1134,21,43,3.29038466118e-11
1135,21,44,7.30083830654e-11
1136,21,45,2.18832945347e-10
1137,21,46,1.11015560701e-10
1138,21,47,1.42369721374e-15
1139,21,48,5.22232885827e-16
1140,21,49,9.52762304949e-15
1141,21,50,9.55573225507e-11
1142,21,51,5.90814755649e-10
1143,21,52,5.74347705311e-10
1144,21,53,2.23802057917e-10
1145,21,54,9.22354417556e-12
1146,21,55,6.39055731085e-24
1147,21,56,1.98030808231e-15
1148,21,57,1.19091364229e-15
1149,21,58,2.98704486172e-22
1150,21,59,5.36737756095e-16
1151,21,60,1.28802039073e-15
1152,21,61,1.48644291978e-15
1153,21,62,1.08961492854e-15
1154,21,63,1.24529972576e-16
1155,22,23,1.48891858216e-10
1156,22,24,1.39675677488e-10
1157,22,25,6.5067156182e-12
1158,22,26,6.68890062185e-11
1159,22,27,7.36408483905e-11
1160,22,28,1.39539421834e-10
1161,22,29,3.47570217736e-10
1162,22,30,4.57287265062e-11
1163,22,31,1.48294740433e-10
1164,22,32,1.74200741869e-10
1165,22,33,1.33100092977e-11
1166,22,34,2.99792884501e-11
1167,22,35,2.14266388126e-11
1168,22,36,1.15929337741e-11
1169,22,37,4.21092824707e-11
1170,22,38,4.4290833174e-11
1171,22,39,1.23604531356e-10
1172,22,40,1.22024645816e-10
1173,22,41,1.5876482046e-10
1174,22,42,1.60234012515e-10
1175,22,43,3.76320077896e-11
1176,22,44,1.09586229771e-11
1177,22,45,4.44988728196e-11
1178,22,46,6.16508940222e-11
1179,22,47,1.21054944407e-10
1180,22,48,1.36196589212e-10
1181,22,49,6.65591891736e-11
1182,22,50,1.10443090763e-10
1183,22,51,4.99024204027e-10
1184,22,52,5.21811593763e-10
1185,22,53,8.69245679946e-11
1186,22,54,3.45518855628e-11
1187,22,55,1.29285588357e-10
1188,22,56,1.20559945311e-10
1189,22,57,1.19185572388e-10
1190,22,58,1.38639750237e-10
1191,22,59,1.21294771935e-10
1192,22,60,1.20132580093e-10
1193,22,61,1.17353556973e-10
1194,22,62,1.68430218107e-10
1195,22,63,1.73759273686e-10
1196,23,24,0.1
1197,23,25,2.56212035586e-10
1198,23,26,1.82491323107e-10
1199,23,27,1.42310171579e-10
1200,23,28,2.64021473442e-18
1201,23,29,3.29919284596e-13
1202,23,30,2.58034442521e-10
1203,23,31,0.1
1204,23,32,0.1
1205,23,33,2.14970486462e-10
1206,23,34,1.48701651804e-10
1207,23,35,1.84799722032e-10
1208,23,36,2.41907689831e-10
1209,23,37,6.25546851319e-11
1210,23,38,4.24221058319e-11
1211,23,39,0.1
1212,23,40,0.1
1213,23,41,7.30852737408e-11
1214,23,42,4.28564383127e-11
1215,23,43,3.34360580955e-10
1216,23,44,1.88757210013e-10
1217,23,45,1.6080873357e-11
1218,23,46,1.50620695648e-10
1219,23,47,0.1
1220,23,48,0.1
1221,23,49,5.49232272366e-10
1222,23,50,2.27791120689e-12
1223,23,51,0.136213768985
1224,23,52,0.133091713672
1225,23,53,6.50695710242e-14
1226,23,54,3.33938736517e-10
1227,23,55,0.1
1228,23,56,0.1
1229,23,57,0.1
1230,23,58,0.1
1231,23,59,0.1
1232,23,60,0.1
1233,23,61,0.1
1234,23,62,0.1
1235,23,63,0.1
1236,24,25,2.64940586955e-10
1237,24,26,2.41975069478e-10
1238,24,27,1.28542613078e-10
1239,24,28,1.58502690678e-22
1240,24,29,1.56259567315e-13
1241,24,30,2.53898129909e-10
1242,24,31,0.1
1243,24,32,0.1
1244,24,33,2.1179799932e-10
1245,24,34,1.58980173638e-10
1246,24,35,1.81449121246e-10
1247,24,36,2.69658830634e-10
1248,24,37,5.97798294485e-11
1249,24,38,3.56916375691e-11
1250,24,39,0.1
1251,24,40,0.1
1252,24,41,7.30662395165e-11
1253,24,42,4.50243206335e-11
1254,24,43,2.8046386691e-10
1255,24,44,2.72471192869e-10
1256,24,45,2.00714423352e-11
1257,24,46,1.58396531029e-10
1258,24,47,0.1
1259,24,48,0.1
1260,24,49,5.35824147628e-10
1261,24,50,2.2272391122e-12
1262,24,51,0.13727568593
1263,24,52,0.131914658107
1264,24,53,1.97873856591e-14
1265,24,54,2.94685904543e-10
1266,24,55,0.1
1267,24,56,0.1
1268,24,57,0.1
1269,24,58,0.1
1270,24,59,0.1
1271,24,60,0.1
1272,24,61,0.1
1273,24,62,0.1
1274,24,63,0.1
1275,25,26,9.45044879769e-11
1276,25,27,4.9483416475e-11
1277,25,28,4.89531956665e-11
1278,25,29,1.10479386235e-10
1279,25,30,4.2181405726e-11
1280,25,31,2.55827045794e-10
1281,25,32,3.28066779675e-10
1282,25,33,3.36377696502e-10
1283,25,34,2.04547714589e-10
1284,25,35,2.58702947194e-11
1285,25,36,5.41788845651e-11
1286,25,37,1.13382907103e-10
1287,25,38,9.9648209189e-11
1288,25,39,2.94574541012e-10
1289,25,40,2.49646647607e-10
1290,25,41,4.23786179312e-11
1291,25,42,4.20841439012e-11
1292,25,43,1.68232501302e-11
1293,25,44,5.22516116508e-11
1294,25,45,1.02248612993e-10
1295,25,46,4.40826217865e-11
1296,25,47,2.48782197214e-10
1297,25,48,2.58781651597e-10
1298,25,49,5.40816092417e-11
1299,25,50,3.84328297823e-11
1300,25,51,3.87527367205e-10
1301,25,52,3.87725622914e-10
1302,25,53,1.07723756426e-10
1303,25,54,1.01497896594e-10
1304,25,55,2.55462576289e-10
1305,25,56,2.50856980097e-10
1306,25,57,2.46061737036e-10
1307,25,58,2.63813247861e-10
1308,25,59,2.51345109691e-10
1309,25,60,2.48667634228e-10
1310,25,61,2.5056643591e-10
1311,25,62,2.83381740543e-10
1312,25,63,2.54693891845e-10
1313,26,27,2.41570350269e-10
1314,26,28,5.42265120412e-11
1315,26,29,1.44891444859e-10
1316,26,30,8.91895761654e-11
1317,26,31,2.69801300332e-10
1318,26,32,3.32001248443e-10
1319,26,33,1.96918887529e-10
1320,26,34,1.01980773889e-10
1321,26,35,2.22113437529e-13
1322,26,36,1.86711416826e-12
1323,26,37,1.68130383771e-10
1324,26,38,2.06603390382e-10
1325,26,39,3.14539287772e-10
1326,26,40,1.81285586519e-10
1327,26,41,1.91076627223e-10
1328,26,42,1.65160530463e-10
1329,26,43,1.17263501469e-11
1330,26,44,2.51138573182e-12
1331,26,45,1.6600977998e-10
1332,26,46,2.52740947945e-10
1333,26,47,2.92493653679e-10
1334,26,48,2.72872406438e-10
1335,26,49,3.29891473589e-11
1336,26,50,1.3500965656e-10
1337,26,51,2.72335853229e-10
1338,26,52,2.6518168351e-10
1339,26,53,1.32192922847e-10
1340,26,54,6.24524302021e-12
1341,26,55,3.26869451255e-10
1342,26,56,1.78119310107e-10
1343,26,57,3.27584675525e-10
1344,26,58,1.92054376114e-10
1345,26,59,3.12270609328e-10
1346,26,60,3.23094855153e-10
1347,26,61,3.78168358442e-10
1348,26,62,3.18098884961e-10
1349,26,63,2.79455413762e-10
1350,27,28,1.74501876602e-10
1351,27,29,7.79922648086e-11
1352,27,30,4.46088243805e-11
1353,27,31,1.19203002235e-10
1354,27,32,1.56658831466e-10
1355,27,33,7.73547967232e-11
1356,27,34,3.05168960591e-11
1357,27,35,1.84944007183e-12
1358,27,36,1.26346623283e-11
1359,27,37,1.88820682321e-10
1360,27,38,1.7214211607e-10
1361,27,39,1.1190529571e-10
1362,27,40,1.15081529958e-10
1363,27,41,1.54174683824e-10
1364,27,42,1.55952227661e-10
1365,27,43,3.75981982887e-11
1366,27,44,1.20405048669e-11
1367,27,45,1.76185915021e-10
1368,27,46,2.70825424314e-10
1369,27,47,1.14888609707e-10
1370,27,48,1.26012509758e-10
1371,27,49,2.97800346685e-11
1372,27,50,4.09755703683e-10
1373,27,51,5.08390442054e-10
1374,27,52,4.63777196041e-10
1375,27,53,3.20916306799e-10
1376,27,54,4.04006412593e-12
1377,27,55,1.19999901025e-10
1378,27,56,1.13508184583e-10
1379,27,57,1.09372754676e-10
1380,27,58,1.30388856008e-10
1381,27,59,1.14132141236e-10
1382,27,60,1.13001159786e-10
1383,27,61,1.09178653235e-10
1384,27,62,1.51806707382e-10
1385,27,63,1.15221283421e-10
1386,28,29,3.44908640851e-10
1387,28,30,7.6041347988e-12
1388,28,31,4.46255496204e-26
1389,28,32,4.18755649622e-20
1390,28,33,6.13063092998e-11
1391,28,34,8.97886972487e-11
1392,28,35,3.44834351338e-10
1393,28,36,1.29584473411e-10
1394,28,37,7.33705999079e-11
1395,28,38,7.61121863213e-11
1396,28,39,4.71847335335e-19
1397,28,40,4.34852904082e-17
1398,28,41,7.93493135338e-11
1399,28,42,6.8224663458e-11
1400,28,43,5.95620989494e-11
1401,28,44,1.45988684976e-10
1402,28,45,7.83760915027e-11
1403,28,46,3.99742648094e-11
1404,28,47,8.79975367976e-19
1405,28,48,2.91975722229e-17
1406,28,49,2.09623080463e-12
1407,28,50,1.14567377203e-10
1408,28,51,4.88824203664e-10
1409,28,52,7.74491390081e-10
1410,28,53,2.71516412705e-10
1411,28,54,3.17005539562e-11
1412,28,55,4.05472097555e-19
1413,28,56,5.38450805636e-17
1414,28,57,3.63433620016e-17
1415,28,58,1.46487592427e-20
1416,28,59,2.76205614386e-17
1417,28,60,2.62659596468e-18
1418,28,61,1.73875892346e-17
1419,28,62,9.40293118263e-19
1420,28,63,3.01491400698e-17
1421,29,30,1.12628155569e-10
1422,29,31,3.21990320984e-12
1423,29,32,2.67510270043e-12
1424,29,33,1.5580286551e-10
1425,29,34,3.45067757414e-10
1426,29,35,8.35041363794e-11
1427,29,36,7.91532118569e-11
1428,29,37,4.56656678375e-10
1429,29,38,4.52054132908e-10
1430,29,39,9.10501405332e-13
1431,29,40,2.3499251226e-12
1432,29,41,3.89871981385e-10
1433,29,42,4.43708581261e-10
1434,29,43,4.8904262383e-11
1435,29,44,8.26569164349e-11
1436,29,45,4.29683563717e-10
1437,29,46,2.63513196152e-10
1438,29,47,2.89036425167e-12
1439,29,48,1.47876704488e-12
1440,29,49,9.51582044465e-12
1441,29,50,1.63984861293e-10
1442,29,51,1.23138771315e-09
1443,29,52,9.13331288807e-10
1444,29,53,3.14315074639e-10
1445,29,54,5.57236658675e-11
1446,29,55,1.61484122173e-12
1447,29,56,3.36566230515e-12
1448,29,57,5.86843394005e-14
1449,29,58,1.18802088621e-12
1450,29,59,2.27476896049e-12
1451,29,60,1.54587290383e-12
1452,29,61,5.2211051067e-12
1453,29,62,3.65086281021e-12
1454,29,63,2.99062854182e-12
1455,30,31,2.76039793016e-10
1456,30,32,3.04828357668e-10
1457,30,33,1.6699313581e-11
1458,30,34,8.47240899871e-12
1459,30,35,2.69818744798e-12
1460,30,36,6.89745338675e-12
1461,30,37,1.10385131322e-10
1462,30,38,1.00535947636e-10
1463,30,39,2.67963264433e-10
1464,30,40,2.70737948379e-10
1465,30,41,1.06289979325e-10
1466,30,42,1.35877501121e-10
1467,30,43,1.6872811314e-11
1468,30,44,6.51871825666e-12
1469,30,45,9.53632030118e-11
1470,30,46,1.37189951195e-10
1471,30,47,2.67032558034e-10
1472,30,48,2.7830720636e-10
1473,30,49,5.62486486569e-11
1474,30,50,1.71717932861e-10
1475,30,51,3.21842139746e-10
1476,30,52,3.11270950421e-10
1477,30,53,9.85136253091e-11
1478,30,54,1.72650495218e-11
1479,30,55,2.38087261377e-10
1480,30,56,2.86270364727e-10
1481,30,57,3.05347435242e-10
1482,30,58,2.82575499177e-10
1483,30,59,2.15004553836e-10
1484,30,60,2.6703623308e-10
1485,30,61,3.07716504641e-10
1486,30,62,2.41272053156e-10
1487,30,63,2.80927673497e-10
1488,31,32,0.1
1489,31,33,1.91919848557e-10
1490,31,34,2.23745151582e-10
1491,31,35,2.2181980366e-10
1492,31,36,2.84340138909e-10
1493,31,37,5.40332831986e-11
1494,31,38,4.06415238773e-11
1495,31,39,0.1
1496,31,40,0.1
1497,31,41,3.54046866621e-11
1498,31,42,3.50992089333e-11
1499,31,43,4.2888148043e-10
1500,31,44,3.27690776784e-10
1501,31,45,1.31437864799e-11
1502,31,46,1.36927305312e-10
1503,31,47,0.1
1504,31,48,0.1
1505,31,49,6.49601429269e-10
1506,31,50,4.11670699002e-12
1507,31,51,0.130026859762
1508,31,52,0.131568387167
1509,31,53,3.88556763001e-15
1510,31,54,3.59003519596e-10
1511,31,55,0.1
1512,31,56,0.1
1513,31,57,0.1
1514,31,58,0.1
1515,31,59,0.1
1516,31,60,0.1
1517,31,61,0.1
1518,31,62,0.1
1519,31,63,0.1
1520,32,33,1.5827867081e-10
1521,32,34,1.81301754404e-10
1522,32,35,1.68586079549e-10
1523,32,36,3.77408902543e-10
1524,32,37,4.26135404531e-11
1525,32,38,3.81706103865e-11
1526,32,39,0.1
1527,32,40,0.1
1528,32,41,6.34860870865e-11
1529,32,42,5.46466364384e-11
1530,32,43,5.53121058394e-10
1531,32,44,4.23755447542e-10
1532,32,45,2.08508621856e-11
1533,32,46,1.09444644512e-10
1534,32,47,0.1
1535,32,48,0.1
1536,32,49,5.63775961472e-10
1537,32,50,3.44621763588e-12
1538,32,51,0.130026745765
1539,32,52,0.130523565074
1540,32,53,1.08815705674e-14
1541,32,54,2.69280653903e-10
1542,32,55,0.1
1543,32,56,0.1
1544,32,57,0.1
1545,32,58,0.1
1546,32,59,0.1
1547,32,60,0.1
1548,32,61,0.1
1549,32,62,0.1
1550,32,63,0.1
1551,33,34,3.6601162273e-10
1552,33,35,9.69627734197e-12
1553,33,36,3.61998356458e-11
1554,33,37,1.83662007473e-10
1555,33,38,3.41803792024e-10
1556,33,39,2.58361392208e-10
1557,33,40,1.87303930679e-10
1558,33,41,5.63608469508e-11
1559,33,42,5.6984000252e-11
1560,33,43,1.2664692242e-11
1561,33,44,3.51252390971e-11
1562,33,45,3.36260034407e-10
1563,33,46,9.60677287627e-11
1564,33,47,2.75487478524e-10
1565,33,48,1.95112090889e-10
1566,33,49,3.62908393785e-11
1567,33,50,7.78435184001e-11
1568,33,51,3.36970638832e-10
1569,33,52,3.34207290217e-10
1570,33,53,2.08881946295e-10
1571,33,54,6.0970066579e-11
1572,33,55,2.49171459337e-10
1573,33,56,2.41324423967e-10
1574,33,57,2.7023083575e-10
1575,33,58,2.25932191575e-10
1576,33,59,2.12017812946e-10
1577,33,60,2.30706753489e-10
1578,33,61,1.92562271011e-10
1579,33,62,2.22048753247e-10
1580,33,63,1.90553655382e-10
1581,34,35,3.28336456556e-11
1582,34,36,2.09654415656e-11
1583,34,37,9.56471266173e-11
1584,34,38,9.64833545322e-11
1585,34,39,1.46116837358e-10
1586,34,40,2.65806447258e-10
1587,34,41,1.3318328279e-10
1588,34,42,9.86165156621e-11
1589,34,43,4.9985454832e-12
1590,34,44,1.42318547344e-11
1591,34,45,9.74393652365e-11
1592,34,46,2.50435683178e-11
1593,34,47,1.42209532706e-10
1594,34,48,2.14665958011e-10
1595,34,49,1.32203255168e-10
1596,34,50,7.31466077192e-11
1597,34,51,5.93525491184e-10
1598,34,52,3.98615175826e-10
1599,34,53,2.38420396032e-10
1600,34,54,1.83027894151e-10
1601,34,55,1.50665585683e-10
1602,34,56,1.43444644865e-10
1603,34,57,1.40275924783e-10
1604,34,58,1.57840885171e-10
1605,34,59,1.44413890736e-10
1606,34,60,1.41227266062e-10
1607,34,61,1.43393708981e-10
1608,34,62,2.52901114718e-10
1609,34,63,1.48295423452e-10
1610,35,36,3.46362331806e-10
1611,35,37,2.06858593731e-12
1612,35,38,2.39602187994e-12
1613,35,39,2.47016032229e-10
1614,35,40,2.43366468989e-10
1615,35,41,1.49926716433e-12
1616,35,42,2.0401315835e-12
1617,35,43,2.6320278521e-10
1618,35,44,4.18079837314e-10
1619,35,45,1.55769773488e-12
1620,35,46,3.13718193371e-25
1621,35,47,2.56268713041e-10
1622,35,48,1.55595602178e-10
1623,35,49,1.64787539885e-10
1624,35,50,2.73507773601e-11
1625,35,51,9.10250631078e-10
1626,35,52,7.79021114647e-10
1627,35,53,9.2795752345e-11
1628,35,54,2.93195051055e-10
1629,35,55,2.18680345447e-10
1630,35,56,1.49980479873e-10
1631,35,57,1.52181968702e-10
1632,35,58,2.10420052816e-10
1633,35,59,2.57578687276e-10
1634,35,60,2.41394229952e-10
1635,35,61,1.96341692903e-10
1636,35,62,2.1965185885e-10
1637,35,63,1.51460251315e-10
1638,36,37,1.57619578692e-11
1639,36,38,1.37271743053e-11
1640,36,39,4.79202170633e-10
1641,36,40,3.44102149383e-10
1642,36,41,5.1587674056e-13
1643,36,42,5.72890788591e-13
1644,36,43,3.97480864915e-10
1645,36,44,0.1
1646,36,45,1.67553768552e-11
1647,36,46,3.95671201946e-13
1648,36,47,3.69920673496e-10
1649,36,48,3.43572093577e-10
1650,36,49,5.71161309806e-11
1651,36,50,1.11382854018e-11
1652,36,51,9.25550015825e-11
1653,36,52,1.1778517463e-10
1654,36,53,6.75957094483e-11
1655,36,54,1.35018163451e-10
1656,36,55,3.46585549798e-10
1657,36,56,3.47710123581e-10
1658,36,57,2.92070134202e-10
1659,36,58,2.13081298762e-10
1660,36,59,2.00992122048e-10
1661,36,60,3.31632495072e-10
1662,36,61,2.91445384871e-10
1663,36,62,3.44717454799e-10
1664,36,63,3.37645244027e-10
1665,37,38,0.1
1666,37,39,3.95824302589e-11
1667,37,40,1.06526121423e-10
1668,37,41,3.32378956326e-10
1669,37,42,3.58574242388e-10
1670,37,43,6.09113031066e-12
1671,37,44,1.76725311701e-11
1672,37,45,0.1
1673,37,46,4.99908798809e-10
1674,37,47,7.40454910657e-11
1675,37,48,7.39547950235e-11
1676,37,49,4.42781669814e-11
1677,37,50,1.61534299255e-10
1678,37,51,4.73747630344e-10
1679,37,52,4.42972040369e-10
1680,37,53,5.15429613055e-10
1681,37,54,3.61995188755e-11
1682,37,55,7.19757763259e-11
1683,37,56,8.4404076184e-11
1684,37,57,1.05660443595e-10
1685,37,58,4.76995112046e-11
1686,37,59,3.97728777641e-11
1687,37,60,6.67047144314e-11
1688,37,61,8.07655121091e-11
1689,37,62,6.01366516564e-11
1690,37,63,3.99866558204e-11
1691,38,39,6.75856336414e-11
1692,38,40,1.31186024395e-11
1693,38,41,2.62989819746e-10
1694,38,42,2.6382687944e-10
1695,38,43,1.0113283325e-11
1696,38,44,1.27983250876e-11
1697,38,45,0.1
1698,38,46,3.82818270788e-10
1699,38,47,6.16555952737e-11
1700,38,48,5.67659746023e-11
1701,38,49,3.53416785141e-11
1702,38,50,2.15052750724e-10
1703,38,51,4.71948945816e-10
1704,38,52,6.11225083315e-10
1705,38,53,4.77478689615e-10
1706,38,54,5.09504222296e-11
1707,38,55,5.93172662597e-11
1708,38,56,7.23353739271e-11
1709,38,57,8.72971165117e-11
1710,38,58,4.93031584927e-11
1711,38,59,6.61471043395e-11
1712,38,60,5.59501556904e-11
1713,38,61,1.41591309032e-11
1714,38,62,4.66142499388e-11
1715,38,63,7.41821593836e-11
1716,39,40,0.1
1717,39,41,8.34205954118e-11
1718,39,42,5.23565103049e-11
1719,39,43,6.64833799098e-10
1720,39,44,1.75403114456e-10
1721,39,45,4.31983658572e-11
1722,39,46,1.6534625857e-10
1723,39,47,0.1
1724,39,48,0.1
1725,39,49,3.95853211874e-10
1726,39,50,9.78707705578e-12
1727,39,51,0.13955790532
1728,39,52,0.130511743782
1729,39,53,1.75280534566e-16
1730,39,54,2.81923987452e-10
1731,39,55,0.1
1732,39,56,0.1
1733,39,57,0.1
1734,39,58,0.1
1735,39,59,0.1
1736,39,60,0.1
1737,39,61,0.1
1738,39,62,0.1
1739,39,63,0.1
1740,40,41,3.35916997242e-11
1741,40,42,8.4048427318e-11
1742,40,43,3.71024460185e-10
1743,40,44,4.21325488583e-10
1744,40,45,5.38895567492e-11
1745,40,46,1.61528741653e-10
1746,40,47,0.1
1747,40,48,0.1
1748,40,49,7.0204520872e-10
1749,40,50,5.85043807862e-12
1750,40,51,0.130004713278
1751,40,52,0.149467267217
1752,40,53,1.27758997321e-14
1753,40,54,3.23643658992e-10
1754,40,55,0.1
1755,40,56,0.1
1756,40,57,0.1
1757,40,58,0.1
1758,40,59,0.1
1759,40,60,0.1
1760,40,61,0.1
1761,40,62,0.1
1762,40,63,0.1
1763,41,42,0.1
1764,41,43,9.82566820858e-12
1765,41,44,7.11417759216e-13
1766,41,45,3.14223934826e-10
1767,41,46,5.31441025366e-10
1768,41,47,1.56652386979e-10
1769,41,48,9.79604264249e-11
1770,41,49,8.2507164025e-12
1771,41,50,4.62841857702e-10
